cve_id,cwe_id,publish_date,update_date,score,severity,confidentiality_impact,integrity_impact,availability_impact,access_complexity,vulnerability_classification,project,lang,num_files_changed,file_extensions,summary
CVE-2016-5201,CWE-200,2017-01-19,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,10,[],"A leak of privateClass in the extensions API in Google Chrome prior to 54.0.2840.100 for Linux, and 54.0.2840.99 for Windows, and 54.0.2840.98 for Mac allowed a remote attacker to access privileged JavaScript code via a crafted HTML page."
CVE-2016-5202,,,2016-11-01,,,,,,,,Chrome,C,0,[],
CVE-2016-5198,CWE-125,2017-01-19,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code ,Chrome,C,10,[],"V8 in Google Chrome prior to 54.0.2840.90 for Linux, and 54.0.2840.85 for Android, and 54.0.2840.87 for Windows and Mac included incorrect optimisation assumptions, which allowed a remote attacker to perform arbitrary read/write operations, leading to code execution, via a crafted HTML page."
CVE-2016-5177,CWE-416,2017-05-23,,6.8,Medium,Partial,Partial,Partial,Medium,DoS ,Chrome,C,0,[],Use-after-free vulnerability in V8 in Google Chrome before 53.0.2785.143 allows remote attackers to cause a denial of service (crash) or possibly have unspecified other impact via unknown vectors.
CVE-2016-1660,CWE-20,2016-05-14,,6.8,Medium,Partial,Partial,Partial,Medium,DoS ,Chrome,C,0,[],"Blink, as used in Google Chrome before 50.0.2661.94, mishandles assertions in the WTF::BitArray and WTF::double_conversion::Vector classes, which allows remote attackers to cause a denial of service (out-of-bounds write) or possibly have unspecified other impact via a crafted web site."
CVE-2016-1661,CWE-20,2016-05-14,,8.3,High,Partial,Partial,Complete,Medium,DoS Mem. Corr. ,Chrome,C,10,[],"Blink, as used in Google Chrome before 50.0.2661.94, does not ensure that frames satisfy a check for the same renderer process in addition to a Same Origin Policy check, which allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via a crafted web site, related to BindingSecurity.cpp and DOMWindow.cpp."
CVE-2016-1662,,2016-05-14,,10.0,,Complete,Complete,Complete,Low,DoS ,Chrome,C,0,[],"extensions/renderer/gc_callback.cc in Google Chrome before 50.0.2661.94 does not prevent fallback execution once the Garbage Collection callback has started, which allows remote attackers to cause a denial of service (use-after-free) or possibly have unspecified other impact via unknown vectors."
CVE-2016-1663,,2016-05-14,,6.8,Medium,Partial,Partial,Partial,Medium,DoS ,Chrome,C,10,[],"The SerializedScriptValue::transferArrayBuffers function in WebKit/Source/bindings/core/v8/SerializedScriptValue.cpp in the V8 bindings in Blink, as used in Google Chrome before 50.0.2661.94, mishandles certain array-buffer data structures, which allows remote attackers to cause a denial of service (use-after-free) or possibly have unspecified other impact via a crafted web site."
CVE-2016-1664,CWE-254,2016-05-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,10,[],"The HistoryController::UpdateForCommit function in content/renderer/history_controller.cc in Google Chrome before 50.0.2661.94 mishandles the interaction between subframe forward navigations and other forward navigations, which allows remote attackers to spoof the address bar via a crafted web site."
CVE-2016-1665,CWE-20,2016-05-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],"The JSGenericLowering class in compiler/js-generic-lowering.cc in Google V8, as used in Google Chrome before 50.0.2661.94, mishandles comparison operators, which allows remote attackers to obtain sensitive information via crafted JavaScript code."
,,,2016-04-01,,,,,,,,Chrome,C,10,[],
CVE-2016-1666,,2016-05-14,,7.5,High,Partial,Partial,Partial,Low,DoS ,Chrome,C,0,[],Multiple unspecified vulnerabilities in Google Chrome before 50.0.2661.94 allow attackers to cause a denial of service or possibly have other impact via unknown vectors.
CVE-2018-17481,CWE-416,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect object lifecycle handling in PDFium in Google Chrome prior to 71.0.3578.98 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.
CVE-2018-18335,CWE-119,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],Heap buffer overflow in Skia in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18336,CWE-416,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect object lifecycle in PDFium in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.
CVE-2018-18337,CWE-416,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Incorrect handling of stylesheets leading to a use after free in Blink in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18338,CWE-119,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],"Incorrect, thread-unsafe use of SkImage in Canvas in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page."
CVE-2018-18339,CWE-119,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],Incorrect object lifecycle in WebAudio in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18340,CWE-119,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],Incorrect object lifecycle in MediaRecorder in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18341,CWE-190,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],An integer overflow leading to a heap buffer overflow in Blink in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18343,CWE-416,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect handing of paths leading to a use after free in Skia in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18344,CWE-20,2018-12-11,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],Inappropriate allowance of the setDownloadBehavior devtools protocol feature in Extensions in Google Chrome prior to 71.0.3578.80 allowed a remote attacker with control of an installed extension to access files on the local file system via a crafted Chrome Extension.
,,,2018-12-01,,,,,,,,Chrome,C,0,[],
CVE-2018-18345,,2018-12-11,,4.3,Medium,Partial,,,Medium,Bypass ,Chrome,C,0,[],Incorrect handling of blob URLS in Site Isolation in Google Chrome prior to 71.0.3578.80 allowed a remote attacker who had compromised the renderer process to bypass site isolation protections via a crafted HTML page.
CVE-2018-18346,CWE-20,2018-12-11,,4.3,Medium,,Partial,,Medium,,Chrome,C,10,[],Incorrect handling of alert box display in Blink in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to present confusing browser UI via a crafted HTML page.
CVE-2018-18347,CWE-20,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Incorrect handling of failed navigations with invalid URLs in Navigation in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to trick a user into executing javascript in an arbitrary origin via a crafted HTML page.
CVE-2018-18348,CWE-20,2018-12-11,,4.3,Medium,,Partial,,Medium,,Chrome,C,10,[],Incorrect handling of bidirectional domain names with RTL characters in Omnibox in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-18349,CWE-732,2018-12-11,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],Remote frame navigations was incorrectly permitted to local resources in Blink in Google Chrome prior to 71.0.3578.80 allowed an attacker who convinced a user to install a malicious extension to access files on the local file system via a crafted Chrome Extension.
CVE-2018-18350,,2018-12-11,,4.3,Medium,,Partial,,Medium,Bypass ,Chrome,C,0,[],Incorrect handling of CSP enforcement during navigations in Blink in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to bypass content security policy via a crafted HTML page.
CVE-2018-18351,CWE-20,2018-12-11,,4.3,Medium,Partial,,,Medium,Bypass ,Chrome,C,0,[],Lack of proper validation of ancestor frames site when sending lax cookies in Navigation in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to bypass SameSite cookie policy via a crafted HTML page.
CVE-2018-18352,CWE-732,2018-12-11,,4.3,Medium,Partial,,,Medium,Bypass ,Chrome,C,0,[],Service works could inappropriately gain access to cross origin audio in Media in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to bypass same origin policy for audio content via a crafted HTML page.
CVE-2018-18353,,2018-12-11,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Failure to dismiss http auth dialogs on navigation in Network Authentication in Google Chrome on Android prior to 71.0.3578.80 allowed a remote attacker to confuse the user about the origin of an auto dialog via a crafted HTML page.
CVE-2018-18354,CWE-20,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Insufficient validate of external protocols in Shell Integration in Google Chrome on Windows prior to 71.0.3578.80 allowed a remote attacker to launch external programs via a crafted HTML page.
CVE-2018-18355,CWE-20,2018-12-11,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-18356,CWE-190,2018-12-11,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,10,[],An integer overflow in path handling lead to a use after free in Skia in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-18357,CWE-20,2018-12-11,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-18358,CWE-20,2018-12-11,,2.9,Low,,Partial,,Medium,,Chrome,C,0,[],Lack of special casing of localhost in WPAD files in Google Chrome prior to 71.0.3578.80 allowed an attacker on the local network segment to proxy resources on localhost via a crafted WPAD file.
CVE-2018-20065,CWE-20,2019-01-09,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Handling of URI action in PDFium in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to initiate potentially unsafe navigations without a user gesture via a crafted PDF file.
CVE-2018-20066,CWE-416,2019-01-09,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect object lifecycle in Extensions in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-20067,CWE-254,2019-01-09,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],A renderer initiated back navigation was incorrectly allowed to cancel a browser initiated one in Navigation in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to confuse the user about the origin of the current page via a crafted HTML page.
CVE-2018-20068,CWE-20,2019-01-09,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of 304 status codes in Navigation in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to confuse the user about the origin of the current page via a crafted HTML page.
CVE-2018-20069,CWE-254,2019-01-09,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Failure to prevent navigation to top frame to data URLs in Navigation in Google Chrome on iOS prior to 71.0.3578.80 allowed a remote attacker to confuse the user about the origin of the current page via a crafted HTML page.
CVE-2018-20070,CWE-20,2019-01-09,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 71.0.3578.80 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-20071,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,10,[],Insufficiently strict origin checks during JIT payment app installation in Payments in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to install a service worker for a domain that can host attacker controled files via a crafted HTML page.
CVE-2018-17462,CWE-20,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect refcounting in AppCache in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to perform a sandbox escape via a crafted HTML page.
,,,2018-10-01,,,,,,,,Chrome,C,10,[],
CVE-2018-17464,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,10,[],Incorrect handling of history on iOS in Navigation in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2018-17466,CWE-125,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect texture handling in Angle in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to perform an out of bounds memory read via a crafted HTML page.
CVE-2018-17467,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Insufficiently quick clearing of stale rendered content in Navigation in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2018-17468,CWE-200,2018-11-14,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Incorrect handling of timer information during navigation in Blink in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to obtain cross origin URLs via a crafted HTML page.
CVE-2018-17469,CWE-125,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Incorrect handling of PDF filter chains in PDFium in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to perform an out of bounds memory read via a crafted PDF file.
CVE-2018-17470,CWE-119,2019-01-09,,4.3,Medium,,,Partial,Medium,Overflow ,Chrome,C,0,[],A heap buffer overflow in GPU in Google Chrome prior to 70.0.3538.67 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page.
CVE-2018-17471,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect dialog placement in WebContents in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to obscure the full screen warning via a crafted HTML page.
CVE-2018-17472,CWE-20,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Incorrect handling of googlechrome:// URL scheme on iOS in Intents in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to escape the <iframe> sandbox via a crafted HTML page.
CVE-2018-17473,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in Omnibox in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-17474,CWE-416,2018-11-14,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Use after free in HTMLImportsController in Blink in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-17476,CWE-20,2018-11-14,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect dialog placement in Cast UI in Google Chrome prior to 70.0.3538.67 allowed a remote attacker to obscure the full screen warning via a crafted HTML page.
CVE-2018-5179,CWE-772,2019-04-26,,5.0,Medium,Partial,,,Low,,Chrome,C,0,[],"A service worker can send the activate event on itself periodically which allows it to run perpetually, allowing it to monitor activity by users. Affects all versions prior to Firefox 60."
CVE-2018-6031,CWE-416,2018-09-25,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Use after free in PDFium in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially exploit heap corruption via a crafted PDF file.
CVE-2018-6032,CWE-20,2018-09-25,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],Insufficient policy enforcement in Blink in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially leak user cross-origin data via a crafted HTML page.
CVE-2018-6033,CWE-20,2018-09-25,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Insufficient data validation in Downloads in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially run arbitrary code outside sandbox via a crafted Chrome Extension.
CVE-2018-6034,CWE-125,2018-09-25,,5.8,Medium,Partial,,Partial,Medium,,Chrome,C,0,[],Insufficient data validation in WebGL in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to perform an out of bounds memory read via a crafted HTML page.
CVE-2018-6035,CWE-200,2018-09-25,,6.8,Medium,Partial,Partial,Partial,Medium,+Info ,Chrome,C,0,[],Insufficient policy enforcement in DevTools in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially leak user local file data via a crafted Chrome Extension.
CVE-2018-6037,CWE-200,2018-09-25,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Inappropriate implementation in autofill in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to obtain autofill data with insufficient user gestures via a crafted HTML page.
CVE-2018-6038,CWE-125,2018-09-25,,4.3,Medium,,,Partial,Medium,Overflow ,Chrome,C,0,[],Heap buffer overflow in WebGL in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to perform an out of bounds memory read via a crafted HTML page.
CVE-2018-6040,CWE-732,2018-09-25,,4.3,Medium,,Partial,,Medium,Bypass ,Chrome,C,0,[],Insufficient policy enforcement in Blink in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially bypass content security policy via a crafted HTML page.
CVE-2018-6041,CWE-20,2018-09-25,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect security UI in navigation in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2018-6042,CWE-20,2018-09-25,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect security UI in Omnibox in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2018-6043,CWE-20,2018-09-25,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,0,[],Insufficient data validation in External Protocol Handler in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially execute arbitrary programs on user machine via a crafted HTML page.
CVE-2018-6045,CWE-200,2018-09-25,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Insufficient policy enforcement in DevTools in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially leak user local file data via a crafted Chrome Extension.
CVE-2018-6046,CWE-20,2018-09-25,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Insufficient data validation in DevTools in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially leak user cross-origin data via a crafted Chrome Extension.
CVE-2018-6047,CWE-20,2018-09-25,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],Insufficient policy enforcement in WebGL in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially leak user redirect URL via a crafted HTML page.
CVE-2018-6048,CWE-20,2018-09-25,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Insufficient policy enforcement in Blink in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially leak referrer information via a crafted HTML page.
CVE-2018-6049,,2018-09-25,,4.3,Medium,,Partial,,Medium,,Chrome,C,10,[],Incorrect security UI in permissions prompt in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to spoof the origin to which permission is granted via a crafted HTML page.
CVE-2018-6050,CWE-20,2018-09-25,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect security UI in Omnibox in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted HTML page.
CVE-2018-6051,CWE-79,2018-09-25,,4.3,Medium,Partial,,,Medium,XSS ,Chrome,C,0,[],"XSS Auditor in Google Chrome prior to 64.0.3282.119, did not ensure the reporting URL was in the same origin as the page it was on, which allowed a remote attacker to obtain referrer details via a crafted HTML page."
CVE-2018-6052,CWE-200,2018-09-25,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,10,[],Lack of support for a non standard no-referrer policy value in Blink in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to obtain referrer details from a web page that had thought it had opted out of sending referrer data.
CVE-2018-6053,CWE-200,2018-09-25,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Inappropriate implementation in New Tab Page in Google Chrome prior to 64.0.3282.119 allowed a local attacker to view website thumbnail images after clearing browser data via a crafted HTML page.
CVE-2018-6054,CWE-416,2018-09-25,,6.8,Medium,Partial,Partial,Partial,Medium,,Chrome,C,10,[],Use after free in WebUI in Google Chrome prior to 64.0.3282.119 allowed a remote attacker to potentially exploit heap corruption via a crafted Chrome Extension.
CVE-2018-6085,CWE-20,2018-12-04,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code ,Chrome,C,0,[],Re-entry of a destructor in Networking Disk Cache in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to execute arbitrary code via a crafted HTML page.
CVE-2018-6086,CWE-416,2018-12-04,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code ,Chrome,C,0,[],A double-eviction in the Incognito mode cache that lead to a user-after-free in Networking Disk Cache in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to execute arbitrary code via a crafted HTML page.
CVE-2018-6088,CWE-20,2018-12-04,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code ,Chrome,C,10,[],An iterator-invalidation bug in PDFium in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted PDF file.
CVE-2018-6089,CWE-20,2018-12-04,,4.3,Medium,Partial,,,Medium,,Chrome,C,0,[],"A lack of CORS checks, after a Service Worker redirected to a cross-origin PDF, in Service Worker in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to leak limited cross-origin data via a crafted HTML page."
CVE-2018-6091,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],Service Workers can intercept any request made by an <embed> or <object> tag in Fetch API in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to leak cross-origin data via a crafted HTML page.
CVE-2018-6093,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],Insufficient origin checks in Blink in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to leak cross-origin data via a crafted HTML page.
CVE-2018-6094,CWE-119,2018-12-04,,6.8,Medium,Partial,Partial,Partial,Medium,Overflow ,Chrome,C,0,[],Inline metadata in GarbageCollection in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.
CVE-2018-6095,CWE-200,2018-12-04,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,10,[],Inappropriate dismissal of file picker on keyboard events in Blink in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to read local files via a crafted HTML page.
CVE-2018-6096,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],A JavaScript focused window could overlap the fullscreen notification in Fullscreen in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to obscure the full screen warning via a crafted HTML page.
CVE-2018-6097,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],Incorrect handling of asynchronous methods in Fullscreen in Google Chrome on macOS prior to 66.0.3359.117 allowed a remote attacker to enter full screen without showing a warning via a crafted HTML page.
CVE-2018-6098,,2018-12-04,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via IDN homographs via a crafted domain name.
CVE-2018-6099,CWE-200,2018-12-04,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,10,[],A lack of CORS checks in Blink in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to leak limited cross-origin data via a crafted HTML page.
CVE-2018-6100,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome on macOS prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via IDN homographs via a crafted domain name.
CVE-2018-6101,CWE-20,2018-12-04,,5.1,Medium,Partial,Partial,Partial,High,Exec Code ,Chrome,C,10,[],"A lack of host validation in DevTools in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to execute arbitrary code via a crafted HTML page, if the user is running a remote DevTools debugging server."
CVE-2018-6102,CWE-20,2018-12-04,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Missing confusable characters in Internationalization in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to spoof the contents of the Omnibox (URL bar) via a crafted domain name.
CVE-2018-6103,CWE-20,2018-12-04,,4.3,Medium,,Partial,,Medium,Bypass ,Chrome,C,0,[],A stagnant permission prompt in Prompts in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to bypass permission policy via a crafted HTML page.
CVE-2018-6104,,2018-12-04,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via IDN homographs via a crafted domain name.
CVE-2018-6105,,2018-12-04,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in Omnibox in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via IDN homographs via a crafted domain name.
CVE-2018-6107,,2018-12-04,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via IDN homographs via a crafted domain name.
CVE-2018-6108,,2018-12-04,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Incorrect handling of confusable characters in URL Formatter in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via IDN homographs via a crafted HTML page.
CVE-2018-6109,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],"readAsText() can indefinitely read the file picked by the user, rather than only once at the time the file is picked in File API in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to access data on the user file system without explicit consent via a crafted HTML page."
CVE-2018-6110,,2019-01-09,,0.0,Low,???,???,???,???,,Chrome,C,0,[],Parsing documents as HTML in Downloads in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to cause Chrome to execute scripts via a local non-HTML page.
CVE-2018-6111,CWE-20,2019-01-09,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code ,Chrome,C,0,[],An object lifetime issue in the developer tools network handler in Google Chrome prior to 66.0.3359.117 allowed a local attacker to execute arbitrary code via a crafted HTML page.
CVE-2018-6112,CWE-706,2019-01-09,,4.3,Medium,Partial,,,Medium,Bypass ,Chrome,C,0,[],Making URLs clickable and allowing them to be styled in DevTools in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to bypass navigation restrictions via a crafted HTML page.
CVE-2018-6113,CWE-20,2019-01-09,,4.3,Medium,,Partial,,Medium,,Chrome,C,0,[],Improper handling of pending navigation entries in Navigation in Google Chrome on iOS prior to 66.0.3359.117 allowed a remote attacker to perform domain spoofing via a crafted HTML page.
CVE-2018-6114,CWE-20,2019-01-09,,4.3,Medium,,Partial,,Medium,Bypass ,Chrome,C,0,[],Incorrect enforcement of CSP for <object> tags in Blink in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to bypass content security policy via a crafted HTML page.
CVE-2018-6115,CWE-20,2018-12-04,,4.3,Medium,,Partial,,Medium,Bypass ,Chrome,C,10,[],Inappropriate setting of the SEE_MASK_FLAG_NO_UI flag in file downloads in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to potentially bypass OS malware checks via a crafted HTML page.
CVE-2018-6117,CWE-200,2019-01-09,,4.3,Medium,Partial,,,Medium,+Info ,Chrome,C,0,[],Confusing settings in Autofill in Google Chrome prior to 66.0.3359.117 allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted HTML page.
,,,2018-04-01,,,,,,,,Chrome,C,0,[],
